Order_ID,Order_Date,Customer_ID,Product_ID,Rep_ID,Quantity,Discount,Sales,Profit
ORD027500,2024-12-05,CUST01023,PROD0384,REP023,5,5,232712.0,44607.0
ORD027501,2026-01-08,CUST03561,PROD0222,REP053,2,10,93211.2,26419.2
ORD027502,2026-04-02,CUST01796,PROD0326,REP057,2,15,96092.5,14234.5
ORD027503,2025-02-11,CUST00806,PROD0217,REP052,1,20,59836.0,12316.0
ORD027504,2024-11-16,CUST00882,PROD0006,REP021,4,10,112118.4,28782.4
ORD027505,2025-01-24,CUST00878,PROD0266,REP100,5,20,262188.0,27548.0
ORD027506,2025-01-06,CUST04624,PROD0107,REP031,3,15,124881.15,31863.15
ORD027507,2025-05-08,CUST03471,PROD0069,REP012,3,15,52405.05,5518.05
ORD027508,2026-01-04,CUST00254,PROD0453,REP016,4,5,212503.6,18927.6
ORD027509,2026-03-31,CUST03805,PROD0311,REP021,4,10,263008.8,68996.8
ORD027510,2025-05-21,CUST01002,PROD0383,REP098,3,5,82689.9,25311.9
ORD027511,2026-01-07,CUST03928,PROD0275,REP053,2,5,8531.0,2079.0
ORD027512,2025-11-19,CUST01765,PROD0284,REP087,1,15,42035.05,3550.05
ORD027513,2025-10-01,CUST02259,PROD0188,REP074,5,0,186430.0,30785.0
ORD027514,2024-07-10,CUST04648,PROD0330,REP020,4,20,78467.2,2563.2
ORD027515,2025-10-25,CUST00432,PROD0461,REP010,2,10,27977.4,7683.4
ORD027516,2025-07-24,CUST03236,PROD0109,REP019,5,20,131156.0,26726.0
ORD027517,2025-12-14,CUST01886,PROD0257,REP073,1,20,21800.0,-1764.0
ORD027518,2025-07-24,CUST01197,PROD0030,REP004,4,20,128496.0,2244.0
ORD027519,2025-03-14,CUST00358,PROD0047,REP034,4,0,12304.0,1656.0
ORD027520,2025-08-26,CUST00744,PROD0486,REP054,3,5,123832.5,34426.5
ORD027521,2025-06-16,CUST01630,PROD0025,REP078,2,20,31731.2,3699.2
ORD027522,2025-12-01,CUST03597,PROD0204,REP050,2,15,86904.0,14282.0
ORD027523,2025-08-30,CUST04121,PROD0023,REP042,4,20,68790.4,14530.4
ORD027524,2026-06-10,CUST03368,PROD0012,REP100,2,0,14220.0,3510.0
ORD027525,2025-09-13,CUST00416,PROD0114,REP067,3,10,35826.3,3120.3
ORD027526,2025-11-14,CUST01061,PROD0412,REP095,4,15,29467.8,-480.2
ORD027527,2024-08-07,CUST04345,PROD0334,REP053,4,0,256724.0,61504.0
ORD027528,2024-10-03,CUST01743,PROD0245,REP075,5,5,319010.0,90425.0
ORD027529,2025-04-24,CUST03550,PROD0061,REP036,4,0,166248.0,52520.0
ORD027530,2026-01-20,CUST00361,PROD0444,REP041,1,0,57478.0,20494.0
ORD027531,2025-07-16,CUST03365,PROD0069,REP053,1,20,16440.8,811.8
ORD027532,2025-06-21,CUST01682,PROD0136,REP005,5,15,237660.0,59485.0
ORD027533,2024-07-09,CUST01184,PROD0151,REP074,2,20,63796.8,3048.8
ORD027534,2025-08-13,CUST02298,PROD0005,REP005,5,10,189031.5,13761.5
ORD027535,2026-05-04,CUST01909,PROD0475,REP066,5,0,299270.0,54245.0
ORD027536,2025-11-02,CUST04380,PROD0041,REP057,5,10,11781.0,2031.0
ORD027537,2026-06-20,CUST01721,PROD0110,REP006,5,20,235280.0,23685.0
ORD027538,2025-07-25,CUST02873,PROD0020,REP095,1,20,25040.0,3137.0
ORD027539,2025-05-06,CUST03244,PROD0167,REP044,4,10,187678.8,7710.8
ORD027540,2025-01-28,CUST02833,PROD0037,REP067,1,0,66595.0,19074.0
ORD027541,2025-08-09,CUST01192,PROD0291,REP085,5,20,200848.0,16768.0
ORD027542,2024-09-13,CUST02516,PROD0438,REP061,1,15,3568.3,-59.7
ORD027543,2024-11-27,CUST03111,PROD0418,REP096,4,0,41780.0,12000.0
ORD027544,2025-02-18,CUST02655,PROD0027,REP068,4,20,67577.6,-3522.4
ORD027545,2026-06-07,CUST03369,PROD0187,REP096,5,5,32148.0,9328.0
ORD027546,2026-07-03,CUST04162,PROD0141,REP024,2,20,82598.4,6842.4
ORD027547,2024-10-18,CUST00217,PROD0119,REP048,3,10,55927.8,15655.8
ORD027548,2025-01-31,CUST02714,PROD0017,REP043,1,20,43122.4,6038.4
ORD027549,2024-10-28,CUST04879,PROD0062,REP031,2,20,50604.8,1818.8
ORD027550,2025-12-27,CUST02904,PROD0256,REP077,4,10,171464.4,39360.4
ORD027551,2025-02-19,CUST01643,PROD0110,REP010,4,5,223516.0,54240.0
ORD027552,2025-05-13,CUST02454,PROD0172,REP057,4,0,69424.0,15052.0
ORD027553,2025-03-02,CUST02631,PROD0090,REP087,4,5,173606.8,47426.8
ORD027554,2025-09-28,CUST01885,PROD0217,REP071,4,20,239344.0,49264.0
ORD027555,2026-02-16,CUST00124,PROD0228,REP010,3,20,45324.0,7830.0
ORD027556,2024-07-31,CUST02595,PROD0343,REP070,2,10,57519.0,14787.0
ORD027557,2026-03-11,CUST03200,PROD0481,REP035,5,5,208235.25,52530.25
ORD027558,2024-07-16,CUST02682,PROD0392,REP080,5,10,84010.5,20010.5
ORD027559,2026-03-04,CUST03159,PROD0230,REP026,2,15,68459.0,12897.0
ORD027560,2026-06-11,CUST02997,PROD0366,REP026,2,15,13819.3,1211.3
ORD027561,2025-11-24,CUST03611,PROD0333,REP041,2,5,32119.5,6039.5
ORD027562,2025-10-12,CUST03870,PROD0494,REP050,3,5,113261.85,30383.85
ORD027563,2025-10-09,CUST00339,PROD0080,REP095,1,5,17168.4,2789.4
ORD027564,2025-08-08,CUST02992,PROD0478,REP025,4,5,80195.2,25075.2
ORD027565,2025-06-29,CUST03433,PROD0271,REP049,1,10,45799.2,12589.2
ORD027566,2024-07-09,CUST01345,PROD0168,REP027,4,20,68889.6,12869.6
ORD027567,2025-04-19,CUST04033,PROD0332,REP021,1,15,3000.5,622.5
ORD027568,2025-10-14,CUST04505,PROD0148,REP089,3,20,146481.6,10407.6
ORD027569,2026-04-18,CUST04189,PROD0147,REP094,3,5,92374.2,25282.2
ORD027570,2025-04-03,CUST01078,PROD0494,REP073,1,0,39741.0,12115.0
ORD027571,2024-11-21,CUST04161,PROD0459,REP084,3,0,110061.0,34809.0
ORD027572,2025-06-13,CUST00634,PROD0228,REP034,5,20,75540.0,13050.0
ORD027573,2024-12-26,CUST02274,PROD0232,REP081,1,10,37368.9,6235.9
ORD027574,2026-03-04,CUST04304,PROD0490,REP020,1,5,54748.5,9149.5
ORD027575,2024-09-13,CUST02549,PROD0475,REP050,5,0,299270.0,54245.0
ORD027576,2024-10-21,CUST03652,PROD0306,REP010,4,10,45169.2,9949.2
ORD027577,2024-12-24,CUST02704,PROD0469,REP037,4,5,75897.4,17385.4
ORD027578,2024-11-20,CUST01944,PROD0283,REP048,2,0,71744.0,20020.0
ORD027579,2026-04-21,CUST04039,PROD0361,REP085,3,20,87266.4,-537.6
ORD027580,2024-10-23,CUST01568,PROD0287,REP001,2,10,116964.0,19812.0
ORD027581,2026-06-21,CUST04783,PROD0061,REP081,3,10,112217.4,26921.4
ORD027582,2026-06-20,CUST04867,PROD0347,REP033,3,5,120024.9,40134.9
ORD027583,2025-04-28,CUST00950,PROD0386,REP097,2,15,77339.8,8079.8
ORD027584,2025-06-16,CUST01109,PROD0331,REP064,5,20,98372.0,11827.0
ORD027585,2026-06-07,CUST03398,PROD0125,REP079,3,5,116844.3,37404.3
ORD027586,2024-12-09,CUST01128,PROD0402,REP067,5,15,45428.25,9658.25
ORD027587,2024-07-18,CUST02222,PROD0028,REP045,1,15,48690.55,9130.55
ORD027588,2026-01-25,CUST02812,PROD0111,REP067,3,20,20721.6,4047.6
ORD027589,2025-05-15,CUST00364,PROD0312,REP053,1,10,37367.1,5548.1
ORD027590,2024-09-23,CUST04297,PROD0048,REP061,1,5,40013.05,9418.05
ORD027591,2025-08-04,CUST00727,PROD0371,REP083,1,10,17089.2,1518.2
ORD027592,2025-01-01,CUST03336,PROD0236,REP017,1,0,30817.0,10876.0
ORD027593,2025-01-16,CUST01219,PROD0322,REP030,2,0,11188.0,3620.0
ORD027594,2024-11-22,CUST01265,PROD0246,REP043,4,20,197712.0,3984.0
ORD027595,2025-11-30,CUST02803,PROD0184,REP096,4,20,132163.2,20903.2
ORD027596,2025-08-31,CUST04211,PROD0131,REP001,5,15,309706.0,66106.0
ORD027597,2025-06-03,CUST00194,PROD0486,REP054,2,10,78210.0,18606.0
ORD027598,2026-05-15,CUST01174,PROD0015,REP070,4,5,166322.2,40262.2
ORD027599,2026-01-25,CUST03848,PROD0234,REP041,2,5,103667.8,30369.8
ORD027600,2026-02-14,CUST04467,PROD0273,REP011,4,10,37281.6,7093.6
ORD027601,2025-01-30,CUST00170,PROD0453,REP001,1,0,55922.0,7528.0
ORD027602,2025-09-05,CUST00749,PROD0032,REP067,1,20,39868.0,3060.0
ORD027603,2026-04-24,CUST00776,PROD0441,REP080,4,5,150480.0,24760.0
ORD027604,2025-08-27,CUST00310,PROD0429,REP032,3,15,82589.4,2309.4
ORD027605,2025-10-11,CUST03501,PROD0426,REP054,4,5,223633.8,38853.8
ORD027606,2026-01-13,CUST04559,PROD0324,REP083,3,15,30105.3,1212.3
ORD027607,2025-11-08,CUST01607,PROD0288,REP001,1,15,53741.25,7459.25
ORD027608,2026-03-15,CUST02308,PROD0450,REP015,2,10,22530.6,788.6
ORD027609,2026-02-05,CUST03590,PROD0092,REP003,5,20,111116.0,-1859.0
ORD027610,2026-01-17,CUST01284,PROD0382,REP030,2,10,118638.0,20694.0
ORD027611,2026-01-04,CUST01305,PROD0369,REP040,3,20,89107.2,4075.2
ORD027612,2026-06-09,CUST02519,PROD0091,REP086,3,0,13749.0,3204.0
ORD027613,2024-09-15,CUST01721,PROD0110,REP049,3,20,141168.0,14211.0
ORD027614,2025-10-27,CUST02548,PROD0167,REP080,4,5,198105.4,18137.4
ORD027615,2024-08-18,CUST02254,PROD0289,REP062,3,0,27543.0,4755.0
ORD027616,2025-08-24,CUST03506,PROD0274,REP058,2,5,49857.9,4283.9
ORD027617,2025-09-12,CUST04297,PROD0295,REP035,2,15,51989.4,-470.6
ORD027618,2025-01-14,CUST02559,PROD0037,REP074,2,15,113211.5,18169.5
ORD027619,2026-03-16,CUST02091,PROD0490,REP008,1,0,57630.0,12031.0
ORD027620,2026-03-21,CUST00228,PROD0037,REP007,5,5,316326.25,78721.25
ORD027621,2025-09-07,CUST03123,PROD0357,REP067,5,15,262599.0,15139.0
ORD027622,2025-05-15,CUST04313,PROD0492,REP013,3,0,131430.0,31953.0
ORD027623,2025-07-28,CUST04286,PROD0142,REP039,1,10,23249.7,6411.7
ORD027624,2025-02-25,CUST02930,PROD0357,REP078,3,10,166827.6,18351.6
ORD027625,2025-06-17,CUST04359,PROD0032,REP096,5,0,249175.0,65135.0
ORD027626,2026-05-07,CUST02580,PROD0267,REP041,4,5,49745.8,12901.8
ORD027627,2024-09-10,CUST03490,PROD0324,REP004,2,10,21250.8,1988.8
ORD027628,2025-05-07,CUST04197,PROD0485,REP093,4,15,111696.8,-295.2
ORD027629,2024-09-25,CUST01843,PROD0242,REP020,2,10,108583.2,22087.2
ORD027630,2025-07-26,CUST02655,PROD0139,REP050,4,15,173556.4,9496.4
ORD027631,2026-02-25,CUST02226,PROD0028,REP069,4,0,229132.0,70892.0
ORD027632,2024-08-21,CUST04178,PROD0112,REP045,1,20,26481.6,5717.6
ORD027633,2025-07-28,CUST04635,PROD0374,REP085,2,10,4611.6,279.6
ORD027634,2026-05-31,CUST04060,PROD0466,REP086,5,5,106385.75,12090.75
ORD027635,2026-04-09,CUST04400,PROD0099,REP011,2,0,46292.0,12804.0
ORD027636,2026-03-19,CUST02461,PROD0320,REP050,2,0,55980.0,12034.0
ORD027637,2026-05-13,CUST01888,PROD0047,REP032,1,20,2460.8,-201.2
ORD027638,2026-04-26,CUST01395,PROD0489,REP067,5,10,63522.0,6772.0
ORD027639,2026-05-22,CUST01167,PROD0288,REP075,2,20,101160.0,8596.0
ORD027640,2026-02-28,CUST03409,PROD0372,REP096,5,0,106885.0,30770.0
ORD027641,2025-10-27,CUST04196,PROD0414,REP006,3,10,171045.0,37125.0
ORD027642,2026-03-03,CUST01791,PROD0025,REP081,5,5,94202.0,24122.0
ORD027643,2025-06-02,CUST00071,PROD0168,REP027,4,15,73195.2,17175.2
ORD027644,2025-01-08,CUST02078,PROD0463,REP086,2,10,86855.4,23909.4
ORD027645,2025-08-31,CUST02985,PROD0483,REP073,4,15,94832.8,-1027.2
ORD027646,2026-03-24,CUST00943,PROD0162,REP081,3,10,172646.1,37106.1
ORD027647,2024-11-05,CUST01524,PROD0142,REP073,3,20,61999.2,11485.2
ORD027648,2025-08-18,CUST00428,PROD0202,REP052,2,20,53689.6,11583.6
ORD027649,2025-04-08,CUST04101,PROD0344,REP026,3,20,156667.2,25828.2
ORD027650,2025-08-05,CUST02757,PROD0157,REP001,4,10,89607.6,15755.6
ORD027651,2025-07-04,CUST03520,PROD0263,REP075,2,5,70174.6,9606.6
ORD027652,2026-03-11,CUST01136,PROD0285,REP073,5,10,204264.0,61394.0
ORD027653,2026-01-25,CUST00853,PROD0449,REP059,1,15,53362.15,9127.15
ORD027654,2025-10-04,CUST03068,PROD0004,REP025,3,20,99861.6,14004.6
ORD027655,2024-10-04,CUST00561,PROD0154,REP087,1,15,26397.6,3761.6
ORD027656,2024-09-10,CUST03833,PROD0008,REP032,5,10,100219.5,25729.5
ORD027657,2025-11-20,CUST04800,PROD0444,REP010,3,20,137947.2,26995.2
ORD027658,2025-02-02,CUST00449,PROD0365,REP086,3,15,68661.3,9438.3
ORD027659,2025-04-07,CUST00960,PROD0262,REP060,4,20,144649.6,23185.6
ORD027660,2024-12-05,CUST00581,PROD0046,REP018,2,10,42489.0,10001.0
ORD027661,2024-08-06,CUST01809,PROD0403,REP009,3,15,71244.45,6714.45
ORD027662,2025-02-10,CUST04780,PROD0256,REP002,3,0,142887.0,43809.0
ORD027663,2026-03-09,CUST04091,PROD0011,REP097,4,5,48757.8,14765.8
ORD027664,2026-02-04,CUST03191,PROD0448,REP093,1,5,12337.65,2648.65
ORD027665,2024-07-19,CUST03667,PROD0089,REP059,5,5,169750.75,39310.75
ORD027666,2024-08-06,CUST00765,PROD0190,REP023,5,15,232598.25,-2436.75
ORD027667,2025-12-02,CUST03357,PROD0410,REP082,4,20,82467.2,-840.8
ORD027668,2025-10-08,CUST03731,PROD0447,REP060,5,20,178196.0,25301.0
ORD027669,2024-12-09,CUST02595,PROD0201,REP073,4,0,129240.0,34808.0
ORD027670,2025-11-24,CUST04071,PROD0094,REP067,3,10,14512.5,2992.5
ORD027671,2025-03-28,CUST04203,PROD0114,REP031,3,10,35826.3,3120.3
ORD027672,2025-12-12,CUST00914,PROD0398,REP027,5,15,138018.75,-1736.25
ORD027673,2024-09-08,CUST04432,PROD0007,REP062,2,10,80006.4,17958.4
ORD027674,2025-02-06,CUST00571,PROD0290,REP099,3,0,20082.0,6261.0
ORD027675,2026-02-27,CUST02946,PROD0102,REP063,2,5,28663.4,7367.4
ORD027676,2026-02-17,CUST04059,PROD0166,REP028,1,0,3213.0,424.0
ORD027677,2025-01-15,CUST03849,PROD0017,REP007,3,5,153623.55,42371.55
ORD027678,2026-01-28,CUST01798,PROD0074,REP019,3,5,54933.75,17928.75
ORD027679,2024-10-23,CUST01160,PROD0194,REP071,1,10,54720.0,14548.0
ORD027680,2025-07-11,CUST03993,PROD0239,REP062,4,15,201657.4,15013.4
ORD027681,2025-02-10,CUST04831,PROD0364,REP082,4,15,58204.6,14336.6
ORD027682,2024-07-26,CUST02816,PROD0248,REP077,4,20,150832.0,24840.0
ORD027683,2024-12-09,CUST00179,PROD0494,REP042,4,10,143067.6,32563.6
ORD027684,2024-08-31,CUST01032,PROD0461,REP051,3,0,46629.0,16188.0
ORD027685,2025-10-09,CUST04454,PROD0038,REP070,3,15,50426.25,4535.25
ORD027686,2026-01-09,CUST02260,PROD0241,REP022,5,5,41880.75,13425.75
ORD027687,2025-08-02,CUST03618,PROD0013,REP061,2,10,39686.4,6988.4
ORD027688,2025-02-09,CUST01833,PROD0335,REP056,2,15,106603.6,12685.6
ORD027689,2026-04-24,CUST04041,PROD0427,REP040,5,5,270241.75,40966.75
ORD027690,2026-02-14,CUST00302,PROD0254,REP054,3,5,212846.55,65522.55
ORD027691,2025-01-29,CUST00315,PROD0493,REP089,5,15,3948.25,968.25
ORD027692,2025-09-24,CUST03544,PROD0039,REP052,2,20,90523.2,-4856.8
ORD027693,2025-01-29,CUST04278,PROD0407,REP025,1,15,9353.4,397.4
ORD027694,2024-08-05,CUST03217,PROD0289,REP047,3,0,27543.0,4755.0
ORD027695,2024-07-24,CUST04922,PROD0237,REP001,1,5,13957.4,4724.4
ORD027696,2025-11-04,CUST00553,PROD0175,REP027,5,10,104602.5,19957.5
ORD027697,2025-04-14,CUST03270,PROD0274,REP005,4,10,94467.6,3319.6
ORD027698,2025-06-03,CUST04078,PROD0313,REP052,4,0,219284.0,70356.0
ORD027699,2024-11-25,CUST01727,PROD0290,REP001,2,20,10710.4,1496.4
ORD027700,2024-07-07,CUST03314,PROD0172,REP083,2,10,31240.8,4054.8
ORD027701,2024-12-24,CUST03643,PROD0337,REP097,5,5,124592.5,18817.5
ORD027702,2026-07-05,CUST00249,PROD0235,REP079,1,5,6555.95,817.95
ORD027703,2025-09-24,CUST01571,PROD0484,REP039,5,5,118925.75,24660.75
ORD027704,2026-06-21,CUST03409,PROD0087,REP016,2,20,19603.2,-604.8
ORD027705,2026-05-14,CUST03073,PROD0335,REP077,2,15,106603.6,12685.6
ORD027706,2026-05-15,CUST01656,PROD0139,REP062,4,5,193974.8,29914.8
ORD027707,2024-08-23,CUST01797,PROD0294,REP043,4,5,266159.6,69303.6
ORD027708,2025-05-24,CUST04766,PROD0110,REP089,5,15,249985.0,38390.0
ORD027709,2024-12-06,CUST04119,PROD0498,REP042,5,10,115510.5,4575.5
ORD027710,2025-02-24,CUST03596,PROD0052,REP047,1,10,4041.0,576.0
ORD027711,2025-10-07,CUST01719,PROD0397,REP026,4,5,2994.4,934.4
ORD027712,2025-03-24,CUST03505,PROD0261,REP030,2,0,119168.0,40292.0
ORD027713,2025-12-19,CUST04471,PROD0138,REP067,2,15,46903.0,8645.0
ORD027714,2025-01-16,CUST00846,PROD0474,REP026,4,0,193504.0,33976.0
ORD027715,2025-08-09,CUST00192,PROD0091,REP031,2,15,7791.1,761.1
ORD027716,2024-10-11,CUST00097,PROD0415,REP038,2,5,70936.5,20530.5
ORD027717,2024-10-29,CUST04114,PROD0495,REP052,2,20,7348.8,1570.8
ORD027718,2026-02-22,CUST01289,PROD0063,REP028,4,0,74760.0,21300.0
ORD027719,2025-12-13,CUST04522,PROD0197,REP085,2,20,27433.6,4997.6
ORD027720,2025-10-19,CUST03943,PROD0492,REP079,3,20,105144.0,5667.0
ORD027721,2025-07-09,CUST00213,PROD0099,REP046,5,15,98370.5,14650.5
ORD027722,2025-03-01,CUST02938,PROD0371,REP066,2,15,32279.6,1137.6
ORD027723,2025-07-15,CUST03662,PROD0426,REP068,3,10,158897.7,20312.7
ORD027724,2025-06-07,CUST03218,PROD0307,REP009,5,15,183753.0,31218.0
ORD027725,2025-07-29,CUST02300,PROD0069,REP054,3,0,61653.0,14766.0
ORD027726,2026-01-28,CUST01130,PROD0030,REP036,1,10,36139.5,4576.5
ORD027727,2024-10-11,CUST03657,PROD0158,REP098,2,5,2074.8,224.8
ORD027728,2025-10-09,CUST01363,PROD0119,REP004,5,15,88034.5,20914.5
ORD027729,2026-02-11,CUST02170,PROD0197,REP001,3,15,43722.3,10068.3
ORD027730,2026-01-20,CUST03606,PROD0001,REP021,1,20,40436.8,5031.8
ORD027731,2025-03-31,CUST04491,PROD0023,REP025,5,0,107485.0,39660.0
ORD027732,2025-02-14,CUST04931,PROD0440,REP023,5,0,5170.0,1930.0
ORD027733,2025-05-20,CUST02260,PROD0363,REP036,5,10,290254.5,63769.5
ORD027734,2025-04-24,CUST00541,PROD0497,REP086,1,20,21854.4,467.4
ORD027735,2024-12-18,CUST02671,PROD0332,REP062,3,5,10060.5,2926.5
ORD027736,2024-11-18,CUST04096,PROD0337,REP085,5,10,118035.0,12260.0
ORD027737,2026-03-27,CUST00694,PROD0481,REP049,4,5,166588.2,42024.2
ORD027738,2026-05-05,CUST03148,PROD0132,REP066,4,0,264216.0,69400.0
ORD027739,2025-04-18,CUST04079,PROD0074,REP055,1,0,19275.0,6940.0
ORD027740,2026-06-06,CUST02181,PROD0232,REP084,2,20,66433.6,4167.6
ORD027741,2024-12-01,CUST00988,PROD0280,REP071,4,15,9227.6,2123.6
ORD027742,2025-10-29,CUST04220,PROD0488,REP069,1,20,13084.8,131.8
ORD027743,2026-03-23,CUST00950,PROD0110,REP001,5,20,235280.0,23685.0
ORD027744,2026-03-25,CUST00448,PROD0422,REP063,4,0,125452.0,23852.0
ORD027745,2024-08-23,CUST03683,PROD0203,REP085,2,15,38991.2,9859.2
ORD027746,2024-10-22,CUST04865,PROD0264,REP048,3,5,118081.2,39382.2
ORD027747,2025-03-31,CUST01267,PROD0452,REP085,4,20,108310.4,11478.4
ORD027748,2024-10-21,CUST02312,PROD0334,REP009,5,15,272769.25,28744.25
ORD027749,2025-07-01,CUST04599,PROD0371,REP048,3,0,56964.0,10251.0
ORD027750,2025-09-25,CUST02646,PROD0366,REP073,5,10,36580.5,5060.5
ORD027751,2025-11-12,CUST00452,PROD0335,REP073,3,15,159905.4,19028.4
ORD027752,2024-12-12,CUST02386,PROD0320,REP035,2,10,50382.0,6436.0
ORD027753,2024-10-20,CUST02887,PROD0424,REP093,1,5,28220.7,6869.7
ORD027754,2025-12-04,CUST00122,PROD0257,REP010,4,20,87200.0,-7056.0
ORD027755,2025-07-25,CUST00020,PROD0083,REP005,3,15,43329.6,5055.6
ORD027756,2024-10-14,CUST02258,PROD0199,REP099,4,0,53648.0,14940.0
ORD027757,2025-01-28,CUST01795,PROD0089,REP035,4,0,142948.0,38596.0
ORD027758,2025-08-16,CUST03962,PROD0386,REP007,3,5,129657.9,25767.9
ORD027759,2025-06-21,CUST02782,PROD0439,REP045,2,15,2937.6,271.6
ORD027760,2025-12-30,CUST02410,PROD0263,REP016,1,5,35087.3,4803.3
ORD027761,2024-10-17,CUST02721,PROD0298,REP081,3,20,43212.0,8763.0
ORD027762,2026-05-03,CUST03407,PROD0382,REP028,1,0,65910.0,16938.0
ORD027763,2025-05-05,CUST02003,PROD0006,REP094,4,20,99660.8,16324.8
ORD027764,2025-11-08,CUST04556,PROD0322,REP075,2,0,11188.0,3620.0
ORD027765,2025-12-30,CUST03041,PROD0187,REP092,5,20,27072.0,4252.0
ORD027766,2025-06-25,CUST02022,PROD0334,REP025,5,20,256724.0,12699.0
ORD027767,2026-06-24,CUST02224,PROD0130,REP064,2,5,44321.3,7991.3
ORD027768,2026-05-21,CUST04248,PROD0337,REP048,5,20,104920.0,-855.0
ORD027769,2024-11-22,CUST00883,PROD0067,REP083,3,20,165230.4,26840.4
ORD027770,2026-03-07,CUST01774,PROD0119,REP030,2,10,37285.2,10437.2
ORD027771,2025-12-05,CUST04338,PROD0070,REP078,1,5,45708.3,4298.3
ORD027772,2024-08-26,CUST01112,PROD0277,REP049,3,5,50906.7,7247.7
ORD027773,2024-10-02,CUST01306,PROD0352,REP091,5,10,319752.0,79917.0
ORD027774,2025-11-10,CUST01742,PROD0349,REP071,4,20,5027.2,939.2
ORD027775,2025-06-08,CUST00753,PROD0351,REP018,5,5,152902.5,21222.5
ORD027776,2024-10-06,CUST04562,PROD0246,REP045,3,20,148284.0,2988.0
ORD027777,2026-04-14,CUST03927,PROD0104,REP043,3,10,100526.4,27938.4
ORD027778,2025-10-05,CUST04700,PROD0207,REP016,2,15,60848.1,6156.1
ORD027779,2025-04-13,CUST02700,PROD0426,REP052,4,10,211863.6,27083.6
ORD027780,2026-06-24,CUST00491,PROD0289,REP070,2,20,14689.6,-502.4
ORD027781,2025-04-15,CUST03018,PROD0212,REP037,2,15,56718.8,-277.2
ORD027782,2024-09-02,CUST04299,PROD0359,REP051,3,20,11937.6,-62.4
ORD027783,2024-12-17,CUST02442,PROD0401,REP004,2,15,14135.5,1055.5
ORD027784,2024-09-15,CUST03368,PROD0303,REP100,3,20,56853.6,-4226.4
ORD027785,2026-05-26,CUST00047,PROD0455,REP095,2,20,37428.8,3918.8
ORD027786,2026-01-13,CUST03299,PROD0493,REP078,3,5,2647.65,859.65
ORD027787,2024-12-09,CUST03636,PROD0321,REP065,1,15,6010.35,936.35
ORD027788,2026-05-14,CUST00506,PROD0101,REP026,4,5,154971.6,14011.6
ORD027789,2025-08-09,CUST02670,PROD0172,REP036,5,15,73763.0,5798.0
ORD027790,2025-09-26,CUST01584,PROD0374,REP028,3,10,6917.4,419.4
ORD027791,2025-01-22,CUST03923,PROD0287,REP037,2,0,129960.0,32808.0
ORD027792,2025-03-06,CUST04912,PROD0079,REP057,3,5,18550.65,3610.65
ORD027793,2024-10-31,CUST02259,PROD0155,REP040,3,0,214107.0,69957.0
ORD027794,2026-02-13,CUST04022,PROD0403,REP053,1,0,27939.0,6429.0
ORD027795,2024-12-28,CUST01199,PROD0011,REP095,1,10,11547.9,3049.9
ORD027796,2024-10-04,CUST04734,PROD0141,REP091,4,5,196171.2,44659.2
ORD027797,2025-10-19,CUST04156,PROD0453,REP007,4,15,190134.8,-3441.2
ORD027798,2025-08-22,CUST01035,PROD0172,REP067,4,0,69424.0,15052.0
ORD027799,2025-09-12,CUST04434,PROD0416,REP038,4,20,58768.0,3192.0
ORD027800,2024-08-29,CUST00195,PROD0392,REP029,3,0,56007.0,17607.0
ORD027801,2024-09-30,CUST03830,PROD0064,REP080,2,5,82137.0,15441.0
ORD027802,2025-05-16,CUST03737,PROD0366,REP051,4,15,27638.6,2422.6
ORD027803,2024-09-02,CUST03375,PROD0227,REP091,5,10,276952.5,64467.5
ORD027804,2025-06-07,CUST04610,PROD0422,REP084,3,5,89384.55,13184.55
ORD027805,2024-12-23,CUST01963,PROD0293,REP014,5,5,128853.25,36853.25
ORD027806,2025-11-01,CUST03880,PROD0347,REP017,5,10,189513.0,56363.0
ORD027807,2025-04-18,CUST02748,PROD0294,REP036,3,15,178607.1,30965.1
ORD027808,2025-10-30,CUST03926,PROD0215,REP074,1,15,49923.05,8833.05
ORD027809,2025-02-02,CUST03371,PROD0277,REP062,4,20,57158.4,-1053.6
ORD027810,2026-04-28,CUST01549,PROD0366,REP088,4,20,26012.8,796.8
ORD027811,2026-05-24,CUST01946,PROD0454,REP056,3,10,121456.8,23050.8
ORD027812,2025-02-17,CUST01124,PROD0343,REP094,4,20,102256.0,16792.0
ORD027813,2026-03-24,CUST03802,PROD0302,REP085,1,10,1316.7,365.7
ORD027814,2026-06-04,CUST01100,PROD0126,REP091,4,10,106876.8,4952.8
ORD027815,2024-11-14,CUST00224,PROD0147,REP073,4,15,110200.8,20744.8
ORD027816,2026-05-18,CUST03995,PROD0223,REP022,5,5,251427.0,61337.0
ORD027817,2025-05-23,CUST03403,PROD0414,REP014,5,0,316750.0,93550.0
ORD027818,2024-10-08,CUST02323,PROD0442,REP074,2,15,115074.7,28980.7
ORD027819,2026-01-05,CUST03293,PROD0270,REP077,1,0,59652.0,10815.0
ORD027820,2025-07-08,CUST01432,PROD0004,REP090,2,5,79057.1,21819.1
ORD027821,2025-01-27,CUST01946,PROD0016,REP093,4,20,113212.8,5348.8
ORD027822,2024-07-29,CUST01311,PROD0181,REP049,5,20,77732.0,13222.0
ORD027823,2025-02-02,CUST03674,PROD0045,REP005,4,10,135644.4,14408.4
